1.34101 0.00482444
1.61477 0.00580115
1.87412 0.00708739
2.08308 0.00848241
2.29402 0.00958142
2.45637 0.0108452
2.61898 0.0098339
2.77254 0.0107529
2.92435 0.0104176
3.05015 0.0121933
3.19993 0.0125826
3.34314 0.0133863
3.47066 0.0134802
3.581 0.0142142
3.68623 0.0165242
3.79885 0.0155539
3.91873 0.016741
4.03865 0.0177511
4.14637 0.018768
4.21906 0.0193128
4.35865 0.0181177
4.41985 0.0200172
4.4929 0.020456
4.5931 0.0180309
4.68919 0.018431
4.83503 0.0202286
4.8958 0.0180359
4.94477 0.0193849
5.04166 0.0217672
5.11812 0.0199663
5.20769 0.0239408
5.29413 0.0220505
5.38336 0.0197864
5.46722 0.0215604
5.48877 0.0204983
5.60373 0.0239575
5.6987 0.0245025
5.80167 0.0254423
5.85008 0.0224536
5.88413 0.0257698
5.9581 0.0264787
6.10153 0.0256634
6.14714 0.0269405
6.13473 0.0254231
6.2895 0.0234334
6.32392 0.0270074
6.4193 0.0308141
6.47013 0.0261641
6.5082 0.0242459
6.56728 0.0273951
6.66321 0.0285272
6.73957 0.0301633
6.81802 0.0296426
6.85768 0.0288957
6.86057 0.0281905
6.97894 0.0288313
7.01115 0.0311346
7.05053 0.0307903
7.10513 0.0284393
7.20986 0.0304537
7.18953 0.0303642
7.29414 0.0265308
7.39952 0.032363
7.36229 0.0306679
7.50037 0.0332388
7.58236 0.0317062
7.57292 0.0297032
7.67714 0.0334308
7.64471 0.0294312
7.82019 0.0331552
7.83185 0.0339303
7.86117 0.0322027
7.91719 0.0324037
7.9867 0.0368267
8.00459 0.0336221
8.08637 0.0347475
8.16453 0.0327693
8.22161 0.0352729
8.30643 0.0398134
8.24627 0.0333527
8.35772 0.0323662
8.45475 0.0368457
8.48114 0.0344673
8.49441 0.0352708
8.57503 0.0389598
8.57894 0.0385277
8.65242 0.0370438
8.71851 0.0348132
8.72718 0.036304
8.81806 0.0353791
8.79055 0.0399572
8.83991 0.0402132
8.93993 0.0378093
8.98617 0.0368559
8.9886 0.0388236
9.09591 0.0408632
9.11052 0.0333061
9.11559 0.0359698
9.17985 0.0362937
