5.32593 0
5.37116 0.0452342
5.43274 0.0668906
5.50316 0.0848258
5.51247 0.0663625
5.51118 0.0542001
5.51416 0.0459045
5.54196 0.0485099
5.55657 0.0452073
5.53775 0.0445987
5.51974 0.0441804
5.52052 0.0403386
5.50965 0.0386648
5.49169 0.0400528
5.50081 0.0383879
5.50922 0.0368797
5.50381 0.0350625
5.49797 0.0335684
5.49944 0.0317865
5.49493 0.030491
5.49964 0.029382
5.50322 0.0282421
5.50813 0.0274309
5.50736 0.0262744
5.49285 0.0290825
5.48705 0.0285361
5.48689 0.0274594
5.48596 0.0264768
5.48299 0.0257196
5.49048 0.0259514
5.49395 0.0253391
5.49079 0.0247371
5.49664 0.0246793
5.49504 0.0239962
5.49604 0.0233223
5.48212 0.0266009
5.48564 0.0261105
5.49611 0.027487
5.49614 0.0267729
5.49922 0.0262761
5.49312 0.0263432
5.49435 0.0257377
5.49026 0.0254634
5.49303 0.0250316
5.49484 0.0245363
5.49166 0.0242068
5.49393 0.023794
5.4891 0.0237869
5.48567 0.0235478
5.48504 0.0230806
5.48813 0.0228334
5.48879 0.0223997
5.492 0.0222066
5.49148 0.0217978
5.49291 0.0214456
5.49692 0.0214381
5.4934 0.0213508
5.49101 0.0211154
5.49541 0.0212156
5.49429 0.0208892
5.4956 0.0205861
5.49756 0.0203452
5.49401 0.0203314
5.48965 0.0204812
5.49124 0.0202266
5.49066 0.0199262
5.48896 0.0196999
5.48832 0.0194188
5.48727 0.019164
5.48465 0.0190691
5.48431 0.0188017
5.48191 0.0186935
5.48009 0.0185248
5.47977 0.0182756
5.47906 0.0180444
5.47462 0.0183493
5.46965 0.0187796
5.47228 0.0187236
5.47071 0.0185518
5.47054 0.0183193
5.46952 0.0181203
5.47025 0.0179128
5.47565 0.0185007
5.47472 0.0183025
5.47222 0.018258
5.47369 0.0181043
5.47765 0.018327
5.47637 0.0181631
5.47733 0.0179836
5.47201 0.0185604
5.46984 0.0184836
5.4709 0.0183126
5.47166 0.0181305
5.46917 0.018108
5.46827 0.0179391
5.46892 0.0177633
5.46612 0.0178021
5.46503 0.017653
5.46463 0.0174782
5.46591 0.0173493
5.46658 0.01719
5.46674 0.0170213
5.46764 0.0168795
5.46819 0.0167254
5.46859 0.0165703
5.4695 0.0164385
5.46885 0.0162972
5.46796 0.0161703
5.46672 0.0160689
5.46593 0.015942
5.46495 0.0158278
5.46577 0.0157071
5.46511 0.0155816
5.46693 0.0155519
5.4687 0.0155168
5.46804 0.0153965
5.46754 0.0152726
5.46886 0.0152004
5.47083 0.0152001
5.47085 0.015073
5.47155 0.0149642
5.46983 0.0149407
5.46873 0.0148593
5.46819 0.0147489
5.46831 0.0146309
5.46727 0.0145514
5.46709 0.0144374
5.47194 0.0151219
5.47174 0.0150056
5.47122 0.0148988
5.46933 0.0149043
5.46944 0.0147913
5.46961 0.0146807
5.47067 0.0146089
5.46751 0.0148395
5.4667 0.0147522
5.46589 0.014667
5.46616 0.014563
5.46685 0.0144742
5.46795 0.0144119
5.46819 0.0143114
5.46699 0.0142603
5.46707 0.0141604
5.46562 0.014136
5.46214 0.0144619
5.46308 0.0143931
5.46312 0.0142948
5.46448 0.0142634
5.46539 0.0141964
5.46619 0.0141244
5.46549 0.0140483
5.46592 0.0139623
5.46591 0.0138708
5.46382 0.0139387
5.46174 0.0140029
5.46134 0.0139186
5.4611 0.0138318
5.45946 0.0138412
5.45897 0.0137628
5.45703 0.0138132
5.45719 0.0137281
5.45764 0.0136504
5.45893 0.0136282
5.45845 0.0135534
5.45901 0.0134824
5.45892 0.0134012
5.45852 0.0133268
5.46123 0.013523
5.46246 0.0134989
5.46207 0.0134249
5.46102 0.0133879
5.46179 0.0133323
5.46186 0.0132552
5.46269 0.0132049
5.46306 0.0131345
5.4634 0.013064
5.46379 0.0129957
5.46311 0.0129402
5.46285 0.0128704
5.46219 0.0128157
5.46329 0.0127926
5.46308 0.0127239
5.46341 0.0126585
5.46299 0.0125965
5.46388 0.0125597
5.46391 0.012492
5.46464 0.0124464
5.46591 0.0124448
5.46562 0.0123822
5.46436 0.0123809
5.46343 0.0123508
5.46367 0.0122887
5.46382 0.0122257
5.46204 0.0122913
5.46209 0.0122282
5.46181 0.0121689
5.46003 0.0122364
5.46078 0.0121974
5.46004 0.0121589
5.46062 0.0121119
