14.6033 0
14.6678 0.0645109
15.2279 0.561368
15.013 0.451379
15.0809 0.356155
15.1037 0.291694
14.9797 0.275967
15.0392 0.2463
15.0517 0.217574
15.0399 0.194961
15.0122 0.178507
14.9494 0.174622
14.9535 0.16068
14.9044 0.156651
14.9205 0.146725
14.9548 0.141473
14.9585 0.132941
14.9215 0.130699
14.9323 0.124102
14.9082 0.120164
14.9082 0.114299
14.9066 0.108991
14.8923 0.105117
14.9049 0.101419
14.917 0.0980369
14.9222 0.0943327
14.9543 0.0962739
14.941 0.0937161
14.9388 0.0904538
14.9382 0.0873886
14.941 0.0845691
14.9485 0.0822205
14.919 0.0849765
14.9319 0.0834542
14.9265 0.0812173
14.9185 0.0793295
14.8862 0.0836752
14.893 0.0817306
14.8873 0.079808
14.895 0.0781643
14.891 0.0763397
14.8826 0.0749735
14.8753 0.0735683
14.8892 0.0731973
14.8957 0.0718528
14.893 0.0703279
14.8987 0.0690518
14.9085 0.0683126
14.9005 0.0673833
14.9015 0.0660292
14.9122 0.065596
14.9123 0.0643223
14.9226 0.0639221
14.9255 0.062798
14.9273 0.0616711
14.9403 0.0619458
14.9481 0.0613423
14.948 0.0602755
14.9401 0.0597679
14.9288 0.0598457
14.9365 0.0593635
14.9454 0.0590639
14.9527 0.0585799
14.9514 0.0576718
14.9434 0.0573489
14.9474 0.0566217
14.946 0.055788
14.9525 0.0553351
14.9631 0.0555474
14.9563 0.0551579
14.9561 0.0543761
14.9573 0.0536287
14.956 0.0529035
14.9526 0.0522956
14.9486 0.0517524
14.9496 0.0510767
14.9462 0.050524
14.9445 0.0498981
14.942 0.0493286
14.9459 0.0488648
14.9507 0.0484943
14.9437 0.0484058
14.9435 0.0478193
14.9484 0.0474921
14.9461 0.0469827
14.9503 0.0466214
14.9434 0.0465975
14.9451 0.0460973
14.9485 0.0457026
14.947 0.0452186
14.9465 0.0447215
14.9424 0.0444258
14.9421 0.043946
14.9417 0.0434784
14.9371 0.0432661
14.9367 0.0428142
14.9419 0.0426866
14.9445 0.0423241
14.943 0.0419202
14.9484 0.0418456
14.9499 0.0414576
14.9547 0.0413316
14.9551 0.0409297
14.9594 0.0407674
14.9581 0.0403981
14.9635 0.0403739
14.969 0.0403728
14.9678 0.0400158
14.9646 0.0397774
14.972 0.0401153
14.976 0.0399474
14.9787 0.0396811
14.983 0.0395609
14.9837 0.0392194
14.9871 0.0390277
14.9808 0.0391989
14.978 0.0389668
14.9794 0.0386626
14.9796 0.0383367
14.9763 0.0381623
14.9727 0.038008
14.9727 0.0376952
14.97 0.0374826
14.9659 0.037406
14.9681 0.0371699
14.9681 0.0368737
14.9663 0.0366254
14.9649 0.0363627
14.9625 0.0361639
14.959 0.0360497
14.9608 0.0358149
14.959 0.035585
14.9589 0.0353165
14.9589 0.0350519
14.9643 0.0352014
14.9639 0.034944
14.9579 0.0351937
14.9554 0.0350307
14.9517 0.0349703
14.9524 0.034727
14.9515 0.034491
14.9515 0.0342472
14.9527 0.0340299
14.9544 0.0338344
14.9546 0.0336008
14.9594 0.0337116
14.9587 0.0334896
14.9584 0.0332634
14.9562 0.0331119
14.9585 0.0329706
14.9604 0.0328047
14.9634 0.0327274
14.9652 0.0325625
14.9685 0.0325148
14.9657 0.032424
14.9634 0.0322967
14.9619 0.032126
14.9576 0.0322158
14.9597 0.0320852
14.9572 0.0319848
14.9552 0.0318466
14.9527 0.0317498
14.9551 0.0316468
14.9572 0.0315217
14.9562 0.0313451
14.9557 0.0311601
14.9546 0.0309906
14.9604 0.0313329
14.96 0.0311492
14.9621 0.0310364
14.9619 0.0308549
14.9643 0.0307703
14.9614 0.0307328
14.9595 0.0306127
14.9593 0.0304382
14.9621 0.030393
14.9595 0.0303259
14.9578 0.0302066
14.9601 0.0301287
14.9614 0.0299875
14.9634 0.0298901
14.9628 0.0297314
14.9657 0.029706
14.9658 0.0295445
14.968 0.0294642
14.97 0.0293769
14.9733 0.0294007
14.9759 0.0293662
14.9753 0.0292172
14.976 0.0290706
14.9745 0.0289549
14.9712 0.0289928
14.9712 0.0288422
14.9719 0.028703
14.9724 0.0285598
14.975 0.028529
14.973 0.0284513
14.9728 0.0283083
14.9706 0.0282507
14.9671 0.028323
