0 1.0542 0.0974552
1 0.843855 0.100505
2 0.775614 0.0849584
3 0.769748 0.108245
4 0.903628 0.077098
5 0.745509 0.111903
6 0.763605 0.0890881
7 0.701408 0.0895031
8 0.915661 0.104935
9 0.873 0.115392
10 0.795317 0.122815
11 0.899437 0.119588
12 1.02187 0.0926841
13 0.883201 0.115226
14 0.868289 0.122162
15 0.998908 0.108261
16 0.943958 0.113078
17 0.92952 0.0993693
18 0.78523 0.0886031
19 0.848725 0.0754406
20 0.971689 0.102099
21 1.14177 0.102866
22 1.13605 0.113037
23 1.05228 0.109447
24 1.04571 0.0917714
25 0.97362 0.107558
26 0.854344 0.0706838
27 0.9703 0.10735
28 0.977421 0.101431
29 0.967585 0.0813691
