0 0 0
1 -0.267301 0.325558
2 0.113422 0.248509
3 0.246972 0.26889
4 0.176826 0.354952
5 -0.188562 0.258116
6 0.503201 0.237977
7 0.471973 0.190905
8 0.608008 0.224449
9 0.201452 0.244972
10 0.430216 0.302768
11 0.183103 0.228074
12 0.390364 0.212512
13 0.468819 0.217424
14 0.534108 0.324607
15 0.424639 0.226906
16 0.311791 0.293784
17 -0.00434229 0.229043
18 0.201717 0.195424
19 0.323798 0.203405
20 0.778013 0.258791
21 0.28729 0.266639
22 0.820639 0.241563
23 0.775532 0.236453
24 0.176723 0.313868
25 0.587483 0.215525
26 0.187866 0.280876
27 0.122406 0.172365
28 0.592298 0.245746
29 0.365728 0.193728
30 0.31286 0.237174
31 0.327468 0.205019
32 0.36225 0.214138
33 1.00746 0.196514
34 0.461843 0.291293
35 0.313646 0.294301
36 0.644769 0.223327
37 0.41028 0.196034
38 0.434325 0.168272
39 0.220766 0.238827
40 0.253005 0.206955
41 0.689626 0.191617
42 0.744728 0.213633
43 0.0959977 0.231618
44 0.74809 0.169264
45 0.239792 0.2244
46 0.558597 0.239844
47 0.183805 0.278067
48 0.643239 0.226283
49 0.562534 0.180627
50 0.395243 0.22197
51 0.221533 0.236454
52 0.140707 0.155208
53 -0.0291019 0.155583
54 0.344159 0.204881
55 0.0233018 0.230653
56 0.232649 0.235364
57 0.404498 0.254875
58 0.550555 0.254756
59 0.515225 0.164334
60 0.460484 0.127576
61 0.00392329 0.170771
62 0.234553 0.201397
63 0.258416 0.157215
64 0.332683 0.242722
65 0.622623 0.205343
66 0.300498 0.220689
67 0.524182 0.174047
68 0.584043 0.193968
69 0.359657 0.226854
70 0.549119 0.215257
71 0.366808 0.274073
72 0.528288 0.155186
73 0.464746 0.174963
74 0.452006 0.183793
75 0.124881 0.199851
76 0.503393 0.21951
77 -0.0272745 0.206527
78 0.133447 0.182491
79 -0.158133 0.189132
80 0.118133 0.208449
81 0.367115 0.267556
82 0.390955 0.187657
83 0.639931 0.188889
84 0.427008 0.21035
85 0.222428 0.19814
86 0.338969 0.215781
87 0.166549 0.163493
88 0.415306 0.209068
89 0.249811 0.197793
90 0.0437404 0.23921
91 0.531715 0.186502
92 0.606039 0.227333
93 0.236011 0.241503
94 0.345194 0.228807
95 0.854113 0.196137
96 0.310466 0.181903
97 0.532546 0.156573
98 0.187943 0.177436
99 0.245712 0.166229
100 0.371996 0.201616
101 0.223897 0.183246
102 0.324123 0.23537
103 -0.12491 0.255888
104 0.390147 0.25225
105 0.320366 0.191502
106 0.399844 0.339286
107 0.597326 0.251283
108 0.282283 0.215368
109 0.462662 0.298119
110 -0.0202937 0.282084
111 0.0186888 0.225634
112 0.707911 0.258433
113 0.139851 0.265608
114 0.266933 0.195521
115 0.485041 0.242877
116 0.445137 0.304317
117 0.253076 0.241115
118 -0.00655478 0.280142
119 0.0283672 0.245505
120 0.534727 0.217144
121 0.598116 0.280246
122 0.419819 0.234552
123 0.0537228 0.199485
124 0.40633 0.230334
125 0.11565 0.302404
126 0.667559 0.227771
127 0.33034 0.251695
128 0.874292 0.199755
129 0.566191 0.284523
130 0.555484 0.173268
131 0.522714 0.243928
132 0.379608 0.200115
133 0.195447 0.166039
134 0.441305 0.203307
135 0.557652 0.219436
136 -0.077193 0.216878
137 0.18326 0.224444
138 0.26729 0.234676
139 0.276779 0.189542
140 0.425041 0.188304
141 0.0491073 0.254627
142 0.075157 0.195121
143 0.328202 0.191162
144 0.191371 0.219445
145 -0.0410326 0.267136
146 0.556051 0.155973
147 0.453261 0.226782
148 0.178644 0.233438
149 0.215497 0.16767
150 0.227321 0.247767
151 0.452473 0.151137
152 0.0447121 0.241845
153 0.32706 0.217669
154 0.14198 0.270762
155 0.72834 0.172071
156 0.770664 0.231038
157 0.0797156 0.281304
158 0.464728 0.249925
159 0.0576811 0.2206
160 0.278805 0.158406
161 0.364772 0.173258
162 0.615667 0.164461
163 0.275307 0.166218
164 0.247591 0.171641
165 0.536767 0.238387
166 0.305303 0.242992
167 0.124737 0.197593
168 0.157526 0.197336
169 0.406732 0.2712
170 -0.185311 0.157532
171 0.433292 0.194269
172 0.0231279 0.199875
173 0.746018 0.226919
174 0.0682794 0.206642
175 0.202709 0.164639
176 0.0557289 0.244234
177 0.244969 0.25184
178 0.0619764 0.2398
179 0.22051 0.212683
180 0.193069 0.217381
181 0.462235 0.214226
182 0.482252 0.172696
183 0.206474 0.225795
184 0.376193 0.192657
185 0.525658 0.211021
186 -0.213053 0.306655
187 0.0983662 0.241788
188 0.476507 0.175628
189 0.407023 0.190891
190 0.308809 0.203548
191 0.383545 0.222024
192 0.106844 0.214761
193 0.281162 0.214103
194 0.23116 0.235742
195 0.5859 0.216852
196 0.589195 0.233729
197 -0.013076 0.255892
198 0.102266 0.200645
199 0.272361 0.178222
200 0.0370622 0.242655
201 0.186215 0.233793
202 0.340758 0.201416
203 0.450285 0.194281
204 0.122228 0.17313
205 0.868374 0.189852
206 0.361066 0.203697
207 0.401797 0.247279
208 0.244377 0.161398
209 0.567153 0.201966
210 0.321348 0.23386
211 0.1649 0.220115
212 0.484895 0.219912
213 0.363418 0.1665
214 0.357889 0.186565
215 -0.285845 0.228409
216 0.448 0.251225
217 0.249761 0.216828
218 0.237531 0.178007
219 0.100368 0.280291
220 0.180042 0.162862
221 0.246885 0.119308
222 0.263654 0.207711
223 0.231584 0.179343
224 0.172867 0.177584
225 0.269944 0.213892
226 0.249832 0.199431
227 0.299558 0.185582
228 0.363892 0.151624
229 0.197174 0.167762
230 0.0225889 0.179722
231 0.376974 0.184374
232 0.323875 0.192325
233 0.346748 0.273123
234 0.172064 0.196559
235 0.514001 0.230067
236 0.571202 0.290622
237 0.0387959 0.246148
238 -0.0270778 0.211721
239 0.508057 0.237935
240 0.00121534 0.270307
241 0.312946 0.185343
242 0.634723 0.186388
243 0.0208187 0.166637
244 0.306059 0.209847
245 0.515928 0.239524
246 0.167175 0.285044
247 0.450681 0.129158
248 0.308322 0.20047
249 0.21382 0.171154
250 0.158152 0.266738
251 0.342863 0.215316
252 0.320327 0.198731
253 0.490553 0.154623
254 0.24738 0.243456
255 0.567937 0.153732
256 0.362189 0.231318
257 -0.0453987 0.246741
258 0.75645 0.203934
259 0.47686 0.214332
260 0.0397334 0.210551
261 0.350136 0.263222
262 0.337371 0.11475
263 0.102759 0.232602
264 0.0917881 0.152244
265 0.633177 0.223429
266 0.759506 0.188991
267 0.181569 0.20403
268 0.425648 0.262436
269 0.438548 0.237434
270 0.107883 0.238357
271 0.324051 0.187121
272 -0.122263 0.212207
273 0.0806188 0.197974
274 0.436314 0.194684
275 0.60469 0.193169
276 0.579943 0.123558
