32	100
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 27 3 19 30 5 4 18 28 17 25 2 12 10 8 11 24 7 21 9 1 14 20 22 26 23 13 15 6 16 29 
0 25 2 12 10 8 11 24 7 21 9 31 27 3 19 30 5 4 18 28 17 16 29 23 13 15 6 26 22 20 14 1 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 25 2 12 10 14 1 9 21 7 24 11 8 20 22 26 17 28 18 4 5 30 19 3 27 31 16 29 23 13 15 6 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 25 2 12 10 24 11 8 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 24 11 8 10 12 2 5 4 18 28 17 26 22 20 14 1 9 21 7 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 9 18 26 22 20 14 1 4 21 28 17 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 27 3 19 30 5 4 18 28 17 16 29 23 13 25 6 26 22 20 14 1 9 21 7 24 11 8 10 12 2 15 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 26 22 20 14 1 9 21 7 24 11 18 28 17 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 26 22 5 4 18 28 17 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 24 11 8 10 12 2 20 14 1 9 21 7 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
0 31 16 29 23 13 15 6 27 3 19 30 5 4 18 28 17 26 22 20 14 1 9 21 7 24 11 8 10 12 2 25 
