-4.9875 0 0
-4.9625 0 0
-4.9375 0 0
-4.9125 0 0
-4.8875 0 0
-4.8625 0 0
-4.8375 0 0
-4.8125 0 0
-4.7875 0 0
-4.7625 0 0
-4.7375 0 0
-4.7125 0 0
-4.6875 0 0
-4.6625 0 0
-4.6375 0 0
-4.6125 0 0
-4.5875 0 0
-4.5625 0 0
-4.5375 0 0
-4.5125 0 0
-4.4875 0 0
-4.4625 0 0
-4.4375 0 0
-4.4125 0 0
-4.3875 0 0
-4.3625 0 0
-4.3375 0 0
-4.3125 0 0
-4.2875 0 0
-4.2625 0 0
-4.2375 0 0
-4.2125 0 0
-4.1875 0 0
-4.1625 0 0
-4.1375 0 0
-4.1125 0 0
-4.0875 0 0
-4.0625 0 0
-4.0375 0 0
-4.0125 0 0
-3.9875 0 0
-3.9625 0 0
-3.9375 0 0
-3.9125 0 0
-3.8875 0 0
-3.8625 0 0
-3.8375 0 0
-3.8125 0 0
-3.7875 0 0
-3.7625 0 0
-3.7375 0 0
-3.7125 1.72414e-05 1.68048e-05
-3.6875 5.17241e-05 5.04145e-05
-3.6625 5.17241e-05 5.04145e-05
-3.6375 3.44828e-05 3.36096e-05
-3.6125 5.17241e-05 5.04145e-05
-3.5875 8.62069e-05 8.40241e-05
-3.5625 3.44828e-05 3.36096e-05
-3.5375 0.000155172 0.000118138
-3.5125 0.000241379 0.000177678
-3.4875 0.000206897 0.000107396
-3.4625 0.000206897 0.000127633
-3.4375 0.00037931 0.000152076
-3.4125 0.000293103 0.000112466
-3.3875 0.0005 0.000169764
-3.3625 0.00062069 0.000232087
-3.3375 0.000689655 0.000228733
-3.3125 0.00105172 0.000361226
-3.2875 0.00139655 0.000579821
-3.2625 0.00127586 0.000405887
-3.2375 0.00146552 0.000461267
-3.2125 0.00174138 0.000549281
-3.1875 0.00215517 0.000449518
-3.1625 0.00194828 0.0004786
-3.1375 0.00231034 0.000444346
-3.1125 0.00262069 0.000498154
-3.0875 0.00241379 0.000533648
-3.0625 0.00287931 0.000568848
-3.0375 0.003 0.00042028
-3.0125 0.0037931 0.00056398
-2.9875 0.00394828 0.000468683
-2.9625 0.00427586 0.000535538
-2.9375 0.00510345 0.000470029
-2.9125 0.00608621 0.000603337
-2.8875 0.00712069 0.000786432
-2.8625 0.00836207 0.000904762
-2.8375 0.0101552 0.00104662
-2.8125 0.0110862 0.00108587
-2.7875 0.013069 0.00091197
-2.7625 0.0145517 0.00103896
-2.7375 0.0190862 0.00130176
-2.7125 0.0202414 0.00134042
-2.6875 0.0216207 0.0012861
-2.6625 0.0247931 0.00132879
-2.6375 0.0276034 0.00146794
-2.6125 0.0309138 0.00142495
-2.5875 0.035569 0.0019519
-2.5625 0.0392241 0.00188868
-2.5375 0.0416379 0.00186189
-2.5125 0.0422069 0.00204547
-2.4875 0.0458621 0.00234812
-2.4625 0.0518621 0.0023365
