0 1.58151 0.0484919
1 1.58501 0.0491311
2 1.58454 0.0485566
3 1.58031 0.0470062
4 1.58398 0.0465818
5 1.58356 0.0474301
6 1.58969 0.0477399
7 1.59248 0.0486169
8 1.59419 0.0477636
9 1.59064 0.0479646
10 1.58959 0.047802
11 1.58892 0.0468558
12 1.58531 0.0469486
13 1.58708 0.0462774
14 1.58981 0.0458722
15 1.58884 0.0461511
16 1.58898 0.0455807
17 1.59062 0.0459813
18 1.5891 0.0455725
19 1.58334 0.0462426
20 1.58455 0.0468814
21 1.58741 0.0466069
22 1.58511 0.046751
23 1.58487 0.0464754
24 1.58341 0.0475997
25 1.57813 0.0476828
26 1.58102 0.0465008
27 1.57706 0.0466888
28 1.57809 0.0474396
29 1.58038 0.047608
